id,value
32539648997,84
10850945924,80
32538580859,89
10863295459,1
32540594995,97
32539648995,4
32541596155,22
32537530625,15
32537649944,52
32537649942,11
32539648994,54
32535937239,4
32536063427,97
32537530610,77
32542096979,74
21691679119,3
32537530604,94
10862982249,39
10845799640,52
32539655985,9
32539655983,82
21691316623,29
32538369109,49
32540595656,47
32536063400,39
13354850,46
15306842,95
15306843,26
15306844,82
16517791,25
16790482,33
18056994,63
18056995,60
18056996,67
10845689090,55
10847232913,89
10848672655,28
10851794353,4
10852005335,27
10853116619,17
10853470533,96
10854591429,92
32536012059,3
32536012060,9
32536063430,76
32536063435,73
32536063442,35
32536063445,14
32536063456,71
32536177623,9
32537530611,70
32537530613,62
32537530615,8
32537530617,2
32537530619,71
32538369116,6
32538531377,78
32539655989,59
32539868881,43
32540595659,32
32541596146,6
32541596160,71
32537649940,42
32539648992,78
32539648993,41
10853470527,51
32537649941,68
32541997731,15
10854702599,7
21692138875,56
32539897383,65
2561670,7
4943104,72
11213643,42
18056252,43
10846812256,52
10847232782,82
10850207580,55
10850253911,34
10850910501,91
10860069374,96
32535937224,99
32536012057,7
32536649595,52
32537649932,12
32537649934,98
32537649936,45
32537649938,10
32537728974,97
32537728975,88
32537728976,60
32539607462,18
32539607463,48
32539648991,80
32541030527,28
32541889131,57
32541923644,15
32541923647,50
32537530606,82
32536063403,88
32541979172,60
32536063424,13
32536063421,64
32536063417,44
32536063410,95
32541339428,80
32539655977,21
32538369120,59
32537662860,39
32537649950,97
32539655995,83
32540595663,89
10855029082,71
32540860648,99
2166641,77
10856585129,44
32535937245,97
32535937250,41
32535937254,60
32541889139,23
18197738,37
10850831416,88
8004021,1
11554206,96
10846812457,64
10847813236,97
10847813237,59
10848045239,80
10848256774,26
10848754025,41
10848754026,79
10849435245,87
10850043702,4
10850253794,81
10851794261,5
10852626101,60
10852626103,13
10854496840,30
10854496990,80
10854591704,28
10854591705,80
10854591707,91
10855351962,64
10857100595,68
10857100596,15
10857100597,13
10857326368,88
10857326369,70
10857326370,38
10858582087,55
10858796110,71
10858832695,86
10859509728,38
10859672668,8
10859672669,33
21691333378,31
21699635312,6
21708631089,64
32536143293,44
32541339807,22
32541752303,99
32541923652,28
43387865535,1
32537662858,16
10853116554,23
10859666069,71
21708631045,59
32536103402,31
32536222992,41
32536222994,51
32536222995,99
32536222998,43
32539607251,24
32539607252,61
32539607287,76
32540168134,28
43394019198,96
32539648998,49
32535937271,84
32539637024,98
10856584695,73
32535937231,35
32535937234,55
32536063406,14
32541596142,75
32537530608,31
32539656779,89
32540719007,58
32540779800,14
32535966872,45
10856916788,90
5760531,99
32537663307,84
10847084549,52
32539469940,15
1712385,74
32542097031,62
32539656760,80
32536072326,49
32537531032,90
32535966860,6
7678695,93
32536143075,63
32541596758,3
32541596751,84
32540740767,95
32541597307,3
10852005375,72
254078,89
32537531033,33
32540799428,23
43398059016,13
54227264786,15
54227264787,32
54228321217,81
32541597314,11
32536649205,25
32537932823,46
65081368592,51
65081368594,28
65081368607,31
65081494213,68
65081494214,83
65081494383,44
65081552384,29
65082126458,6
65082126569,93
65082126570,66
65082126571,58
65082126572,93
65082126573,43
65082159611,48
65082431000,33
65082671884,79
65082671952,49
65083260505,80
65083460324,95
65083559194,5
65083559199,12
65083559202,89
65083559272,61
65083559273,41
65083559274,71
65083559275,40
65083559276,85
65083620431,71
65083620432,15
65084488537,13
65084488538,57
65084488697,38
65084504300,50
65085117224,82
65085117264,49
65085117271,100
65085401646,97
65085401647,8
65085592404,73
65085889007,91
65085889065,28
65085929765,19
65086429815,84
65086429852,12
65086757805,61
65086757810,55
65086757812,39
65086757813,14
65086757815,50
75917508316,4
75931643506,74
75933581212,11
32540718749,68
32540718751,68
32537531037,81
32539656766,67
32537531038,29
10850037171,77
10862870429,77
21691783989,92
32539478177,44
32539752486,55
32541029700,48
32536417976,9
32537663308,96
32537610688,40
32539469942,78
32539469937,41
32535966871,25
10856916549,76
32535966870,71
32538581901,93
32539469935,63
32540740770,43
32541453828,26
32538581895,6
10856916321,18
10851976135,81
75931908016,68
75932095323,10
75932406148,8
75932730633,69
75932756720,97
75933345993,51
32540740772,79
32541596761,32
32535966866,51
32537663306,10
32537663305,75
32537524654,62
32540909533,45
5766846,16
10856585119,27
32539897288,62
32535966858,19
32537663302,25
32539649907,34
32540718682,29
159569,37
32541575550,51
21695338826,36
32538581571,23
32539469931,39
32536027859,74
32536027858,56
32541596741,3
32540799425,82
32540799422,96
32539656754,86
32539656759,12
32539656758,38
32541910297,48
32536417972,89
10856799621,68
10859815902,4
32538847359,18
32538680415,71
32536042198,98
32536412605,66
32541030499,84
32537531031,42
10856805439,62
32536293295,11
32536406259,36
32539001138,71
10859968901,69
32536072323,4
32536072306,78
6807982,21
10847084776,20
21693096999,71
32539656755,94
32536072305,57
32536072304,82
32537531030,22
32536072303,9
10852276014,64
32540799432,20
32536072327,86
32541910312,50
32537531034,84
32539656762,91
32541910300,20
32536355775,58
32539656761,67
32538589289,47
13186938,32
10846869439,13
10846869442,77
10847226801,68
10849034730,99
10850207481,56
10859888779,13
21692943668,87
21695451782,8
32535951529,31
32535951532,33
32535951539,63
32536230871,38
32537523973,85
32541753321,30
32540799435,7
32536072350,97
10848784267,7
32541910305,83
32536072349,49
32541596744,94
32539469933,25
32535966859,52
32536127220,1
32537663303,57
32538581567,17
32537663304,87
10847084652,64
32536355767,42
32538560697,24
132164,46
32541902462,93
10859822165,71
32541910294,36
32541969368,57
32539656757,35
10858429727,5
32538680418,11
32541910291,43
32539656756,26
32537524652,35
32541902464,6
32539649906,43
10854696126,46
32537524650,72
32539649905,5
32536238580,79
32538678930,96
11213705,72
32539591650,3
32539591649,5
32536238578,100
32538678929,80
32539656765,86
32540799438,28
10855411079,88
10855428689,74
10858152309,77
10858152310,69
21708202206,65
21708202207,14
21708333597,16
75932856502,99
32536072388,37
32536072389,41
32538680421,92
32540806124,48
54226494266,20
32536143086,63
32539263164,37
32535966875,12
32536072351,18
32536072368,51
32536072369,63
32536072370,58
32536072371,33
32536417973,15
32536417974,83
32537531035,87
32537531036,28
32539656763,82
32539656764,88
32541030315,67
32541597309,41
32541597311,97
7678870,84
7678871,8
11213617,35
13186895,75
10862870056,24
10862974448,63
10862974456,18
10863128792,82
10863163049,47
10863163066,33
10863163076,92
10863288451,100
10863626590,26
21690979055,27
21690979095,35
21690979097,24
21692014302,41
21692014327,89
21692572865,34
21693096967,80
21693909379,85
21695339194,37
21695451562,65
21695451563,96
21695451564,21
21695451565,51
21695451566,24
21695451567,66
21697953725,13
21697953726,54
21697953727,86
21697953728,32
21697953729,71
21697953730,93
21697954099,11
21699635265,81
21699635279,62
21699635280,54
21699635281,68
21708631088,7
32535958354,54
32535958411,85
32536003916,6
32536003918,76
32536003921,84
32536003925,9
32536003931,68
32536003934,5
32536003937,82
32536003946,38
32536003950,96
32536003954,51
32536003958,57
32536003963,41
32536003967,56
32536003970,54
32536003988,67
32536047903,48
32536047905,56
32536047906,52
32536047907,39
32536103414,93
32536103417,50
32536103424,30
32536103427,6
32536103436,89
32536103442,25
32536103444,47
32536103448,40
32536103456,86
32536103466,36
32536103471,62
32536103472,2
32536103475,35
32536103479,47
32536103483,20
32536103495,96
32536103500,65
32536103501,93
32536103505,91
32536103506,36
32536127426,37
32536149883,14
32536156248,61
32536156253,2
32536164323,58
32536164325,53
32536164332,57
32536164336,38
32536164339,71
32536164343,43
32536164353,33
32536164361,40
32536164362,87
32536178480,75
32536178862,24
32536179780,31
32536222999,32
32536223003,78
32536223005,32
32536223006,100
32536223010,5
32536223011,98
32536223014,66
32536223015,21
32536223018,47
32536223020,13
32536223022,86
32536223023,85
32536223025,71
32536223026,7
32536223028,70
32536223029,84
32536223032,24
32536223041,50
32536223063,61
32536223064,53
32536223065,58
32536223080,36
32536223081,37
32536223103,64
32536223104,75
32536223105,67
32536223106,55
32536223134,24
32536248034,72
32536286315,79
32536293904,75
32536293918,68
32536406262,58
32536487794,42
32536487795,4
32536487818,58
32536487832,21
32536655465,89
32536655466,32
32536703817,57
32536822298,38
32536822299,61
32537162542,40
32537610570,3
32537662564,70
32537662572,92
32537719847,95
32537719849,26
32537719850,76
32537745520,10
32537816692,65
32537816694,38
32537816696,65
32537816698,31
32537816700,56
32537816701,52
32537830157,61
32537830158,25
32537830159,34
32537830160,76
32537830161,1
32537830162,28
32537830163,46
32537830164,51
32537830165,80
32537830166,59
32537830167,60
32537830168,9
32537830169,98
32537830170,37
32537830171,47
32537830172,55
32537830173,70
32537830174,67
32537830175,87
32537830194,89
32537830195,75
32537830196,99
32537830197,62
32537830198,14
32537830199,98
32537830200,52
32537830201,90
32537830202,96
32537830203,57
32537830204,51
32537830205,1
32537830206,87
32537830207,79
32537830208,95
32537830209,3
32537830210,35
32537830211,49
32537830212,36
32537830213,96
32537830214,69
32537830215,4
32537830216,66
32537830217,78
32537830218,50
32537830219,62
32537830220,10
32537830221,72
32537830222,65
32537830223,61
32537830224,11
32537830225,29
32537830226,54
32537830227,82
32537830235,61
32537830236,25
32538367678,18
32538531487,53
32538531490,34
32538749344,18
32538749346,22
32538749350,96
32538840319,70
32538846358,91
32538846363,45
32538846365,54
32538846370,32
32538846374,79
32538846377,89
32539263125,45
32539462233,89
32539462673,4
32539462674,45
32539462675,62
32539462676,52
32539598467,90
32539598711,38
32539598712,48
32539607253,5
32539607254,70
32539607255,77
32539607256,35
32539607257,78
32539607258,45
32539607259,92
32539607260,18
32539607261,26
32539607262,23
32539607263,14
32539607264,7
32539607265,69
32539607266,81
32539607267,30
32539607268,78
32539607269,7
32539607288,22
32539607289,39
32539607290,44
32539607291,89
32539607292,53
32539607293,94
32539607294,32
32539607295,90
32539607296,12
32539607297,35
32539607298,72
32539607299,30
32539607300,80
32539607301,66
32539607302,54
32539607303,46
32539607304,63
32539607305,71
32539607306,79
32539607307,1
32539607308,96
32539607309,12
32539607310,9
32539607311,23
32539607312,46
32539607313,94
32539607314,3
32539607315,20
32539607316,74
32539607317,42
32539607318,4
32539714215,47
32539714218,32
32539714220,88
32539714223,20
32539715703,63
32539715705,14
32539715754,27
32539763425,44
32539897271,37
32540719079,1
32540719082,53
32540719085,23
32541030304,43
32541030307,13
32541030309,66
32541030312,38
32541339839,16
32541575830,1
32541589291,2
32541589293,44
32541589295,10
32541589298,55
32541730640,99
32541730643,77
32541730645,43
32541810417,12
32541810422,6
32541810426,54
32541810430,13
32541810433,89
32541810437,8
32541810439,89
32541810443,86
32541810446,89
32541810448,12
32541810453,64
32541810456,66
32541810461,84
32541810463,54
32541810472,19
32541810533,18
32541810536,80
32541810541,21
32541810546,88
32541810550,84
32541810556,77
32541810558,40
32541810560,24
32541810563,13
32541810566,71
32541810570,9
32541810576,54
32541810579,18
32541810583,65
32541810587,99
32541918027,58
32541918030,53
32541918034,80
32541918037,17
32541918040,73
32541918044,77
32541918050,84
32541918054,43
32541918060,78
32541918066,92
32541918070,5
32541918077,48
32541918080,2
32541918088,16
32541918095,94
32541918098,25
32541918101,26
32541918104,37
32541918117,16
32541918121,44
32541918227,54
32542105623,56
32542105625,66
43389577291,7
43390941874,47
32539263163,27
32536406746,25
32538581913,39
1712272,51
14937129,33
32541596244,15
7678869,25
12090733,46
13186894,31
21693592185,82
21695339195,96
21695531420,17
32535966897,3
32535966898,59
32535966901,94
32535966902,8
32535966911,5
32535966915,79
32536012907,96
32536118241,60
32536118256,63
32536132895,72
32536132896,2
32536164488,27
32536177780,63
32536177783,71
32536177786,14
32536178475,89
32536319728,40
32536398779,70
32536412817,90
32536412823,10
32536412829,47
32536655510,26
32536655512,10
32536655514,61
32536703822,82
